cod_ibge;txt_modalidade;ano;qtd_uh_entregues;val_desembolsado
310930;Rural;2013;106,0;0,005654868687663158
310930;FAR;2014;120,0;0,012403228529575296
310930;Rural;2014;80,0;0,004114656006301413
310930;Rural;2015;27,0;0,0025897676880482076
310930;Rural;2016;21,0;0,002264590999307501
310940;Oferta P̼blica;2011;60,0;0,0036317963772831137
310940;Rural;2016;33,0;0,0026643316846571325
310950;Rural;2010;30,0;0,0027009588403883377
310950;Rural;2011;25,0;0,003612946487926978
310950;Rural;2013;79,0;0,015361784873605568
310970;Oferta P̼blica;2012;40,0;0,006070429118634396
310970;Rural;2013;50,0;0,0075130093688544905
310970;FAR;2014;125,0;0,03405658560416383
310980;Oferta P̼blica;2010;30,0;0,009215283192741192
311000;FAR;2010;400,0;0,058834505284319716
311010;Rural;2012;8,0;0,005241639584862145
311010;Rural;2015;13,0;0,007000869203733797
311020;Oferta P̼blica;2012;40,0;0,023377594913035347
311020;Rural;2013;10,0;0,006014561570117125
311030;Rural;2013;26,0;0,004014041017973803
311050;Oferta P̼blica;2013;50,0;0,00298508888400661
311060;Rural;2018;0,0;0,0
311080;Oferta P̼blica;2010;30,0;0,013727077540389286
311090;Rural;2013;8,0;0,0010179707556646946
311100;Rural;2011;9,0;0,0005330532500454082
311100;Rural;2012;8,0;0,0008344459279038719
311100;Rural;2013;38,0;0,0044901800632688345
311110;Oferta P̼blica;2010;30,0;0,0013743234100135318
311110;Oferta P̼blica;2012;40,0;0,002545312933498609
311110;Rural;2014;20,0;0,0016578564946726486
311110;FAR;2018;200,0;0,027215327672545177
311115;Oferta P̼blica;2013;35,0;0,03275068308567579
311120;FAR;2009;160,0;0,01437620267496319
311120;FAR;2011;135,0;0,010818764064393284
311120;FAR;2013;233,0;0,017858420283486453
311120;FAR;2014;80,0;0,005797458539112917
311130;Rural;2013;24,0;0,006728905765806534
311140;Oferta P̼blica;2010;30,0;0,0018977178726096054
311140;Oferta P̼blica;2011;30,0;0,00154975303294616
311140;FAR;2018;100,0;0,013181942522766107
311150;FAR;2018;0,0;0,007831868200655498
311160;Rural;2013;13,0;0,0011812303925319459
311160;Rural;2018;20,0;0,0015467415171553443
311170;Rural;2013;40,0;0,027210234867290434
311210;Rural;2011;10,0;0,0015269506794930523
311210;Rural;2012;20,0;0,007848554296298622
311210;Rural;2013;22,0;0,012259023188519142
311230;Rural;2013;23,0;0,0015799330426545766
311240;Oferta P̼blica;2012;40,0;0,01289008623467691
311260;Oferta P̼blica;2011;30,0;0,0014998788559385588
311260;Rural;2013;5,0;0,0005060531053904422
311260;Entidades;2014;0,0;0,038920166768280286
311260;FNHIS;2024;0,0;
311265;Oferta P̼blica;2013;20,0;0,014435013568912755
311270;Oferta P̼blica;2013;34,0;0,003359192529155815
311270;Rural;2016;7,0;0,0008824842664865105
311280;Rural;2012;30,0;0,005375573394495413
311290;Rural;2012;58,0;0,022453119435110486
311290;Rural;2013;24,0;0,011028878246988826
311300;Oferta P̼blica;2010;60,0;0,009527117550736862
311300;Oferta P̼blica;2013;49,0;0,010580319741581088
311330;Rural;2012;196,0;0,013302854412475362
311330;Rural;2013;37,0;0,0028297405869866818
311340;Rural;2010;47,0;0,0008206023570493234
311340;Rural;2011;33,0;0,0007736889489083952
311340;Rural;2012;44,0;0,0010264248409741332
311340;Rural;2013;88,0;0,0021176869926902648
311340;FAR;2018;400,0;0,017639863824341736
311350;Oferta P̼blica;2010;30,0;0,0073818897637795275
311350;Rural;2010;35,0;0,007948872842216837
311350;Rural;2012;43,0;0,013767930327868853
311350;Rural;2016;32,0;0,010519251740625787
311360;Rural;2012;20,0;0,005722788142382969
311370;Oferta P̼blica;2010;60,0;0,003777490093925717
311370;Oferta P̼blica;2013;45,0;0,0038197226711575286
311380;Rural;2014;26,0;0,030745612215260777
311390;Rural;2013;43,0;0,008107249885883263
311400;Rural;2018;10,0;0,0018765226170357526
311410;Oferta P̼blica;2013;40,0;0,0073856334657823606
311420;FAR;2013;209,0;0,04029357602994263
311430;Oferta P̼blica;2011;60,0;0,00210637177461822
311430;Oferta P̼blica;2012;50,0;0,002784466685526788
311430;FNHIS;2024;0,0;
311440;Rural;2011;24,0;0,0018754747295409151
311440;Rural;2012;53,0;0,004414562391926515
311440;Rural;2013;92,0;0,008730280287946087
311470;Oferta P̼blica;2010;20,0;0,008369547722517303
311490;Rural;2018;12,0;0,009298110471702387
311510;Entidades;2012;70,0;0,010352349777958533
311510;FAR;2012;50,0;0,009711489875648563
311510;Rural;2014;10,0;0,0010293075503602926
311510;Rural;2018;12,0;0,0014400734731363845
311530;FAR;2010;464,0;0,020375954323130094
311530;Rural;2018;14,0;0,0003329063475741831
311547;Oferta P̼blica;2010;30,0;0,016324822101297615
311547;Oferta P̼blica;2013;40,0;0,03155171325802991
311547;Rural;2013;28,0;0,02517826717990787
311550;Oferta P̼blica;2010;60,0;0,004831525705226603
311570;Rural;2012;37,0;0,017788803630839053
311580;Entidades;2018;200,0;0,05269413807448494
311600;Rural;2010;5,0;0,0019753086419753087
311600;Rural;2012;40,0;0,02398599218056655
311600;Rural;2013;79,0;0,05089515800895158
311615;Oferta P̼blica;2010;30,0;0,005204718945176961
311615;Oferta P̼blica;2011;30,0;0,004206847453239272
311615;Oferta P̼blica;2013;40,0;0,008719003940989782
311650;Oferta P̼blica;2012;40,0;0,014067665470915102
311660;Oferta P̼blica;2010;30,0;0,0014935822637106185
311660;Entidades;2016;144,0;0,014487348842937505
311670;Rural;2012;11,0;0,004697241438209924
311670;Rural;2013;14,0;0,005887908390638373
311710;Rural;2013;20,0;0,004583393641144401
311710;Rural;2014;49,0;0,008871116305956639
311720;Rural;2013;18,0;0,014949730438583709
311730;FAR;2012;280,0;0,024051847726922666
311730;FAR;2013;243,0;0,022326527444013387
311740;Rural;2009;25,0;0,011454228901310363
311740;Oferta P̼blica;2010;30,0;0,016587980094423888
311740;Rural;2010;27,0;0,013780783463059844
311740;Rural;2013;7,0;0,005649477529521706
311740;Rural;2014;0,0;0,004136186216754743
311750;Rural;2014;22,0;0,0017862586285978012
311790;Oferta P̼blica;2010;30,0;0,0036123821344547155
311790;Rural;2013;8,0;0,0016444165566782785
311820;FAR;2018;60,0;0,01208113435493101
311830;Entidades;2014;142,0;0,004758645470064456
311830;FAR;2024;0,0;
311840;Oferta P̼blica;2013;50,0;0,005422264250794904
311850;Oferta P̼blica;2010;30,0;0,031150159744408944
311860;FAR;2009;288,0;0,0008184752500510465
311860;FAR;2010;280,0;0,000682706557759339
311860;FAR;2018;1272,0;0,003935482303810161
311860;FAR;2024;0,0;
311870;Rural;2012;11,0;0,0024788397227305096
311870;Rural;2013;30,0;0,007759676907020012
311870;FAR;2018;50,0;0,021182661434177668
311880;Oferta P̼blica;2010;60,0;0,007469712649491515
311880;Oferta P̼blica;2013;50,0;0,006517307361429011
311910;Oferta P̼blica;2010;60,0;0,005855622312360853
311910;Entidades;2011;200,0;0,019556994950383905
311910;Oferta P̼blica;2013;50,0;0,005052873265853896
311920;Rural;2012;7,0;0,00309822250548828
311920;Rural;2013;0,0;0,0027834483771478923
311930;Oferta P̼blica;2013;50,0;0,001765135329395434
311930;Rural;2014;26,0;0,000927785484977638
311940;FAR;2018;788,0;0,034591564925909084
311940;FAR;2024;0,0;
311970;Oferta P̼blica;2010;30,0;0,013618269432222921
312000;Rural;2012;5,0;0,00592782282923128
312000;Entidades;2013;50,0;0,10132691221841848
312010;Oferta P̼blica;2010;30,0;0,014818755224561136
312015;Oferta P̼blica;2013;40,0;0,023870336333038932
312030;Oferta P̼blica;2013;40,0;0,017191878556569878
312050;Oferta P̼blica;2013;40,0;0,008090549429211738
312050;FNHIS;2024;0,0;
312060;Rural;2018;12,0;0,006507468366473219
312070;Oferta P̼blica;2011;30,0;0,008078548347004723
312083;Rural;2018;0,0;0,0033634644696984312
312087;Oferta P̼blica;2010;30,0;0,01021771594749666
312087;Rural;2018;43,0;0,023694895591647332
312090;FAR;2010;378,0;0,018127875448170887
312090;FAR;2011;315,0;0,01795875899274167
312090;Rural;2014;8,0;0,00018457473333808263
312100;Oferta P̼blica;2011;30,0;0,013316943249334154
312110;Rural;2012;40,0;0,016347615700250118
312120;Rural;2013;13,0;0,003022047488152432
312125;FAR;2018;106,0;0,020132177211140814
312150;Rural;2011;8,0;0,004050462005822539
312160;Oferta P̼blica;2013;0,0;0,0008987712797970419
312170;Rural;2010;98,0;0,058451489636661864
312170;Rural;2012;90,0;0,08003984205471168
312180;Oferta P̼blica;2013;40,0;0,017733326240002838
312190;Rural;2013;34,0;0,026347272826146066
312190;FAR;2018;21,0;0,02822460212484533
312200;Rural;2011;40,0;0,0036980425028351658
312200;Oferta P̼blica;2012;30,0;0,004166041760402606
312200;Rural;2012;50,0;0,006943402934004344
312200;Rural;2013;65,0;0,010789418507128879
312200;Rural;2015;49,0;0,006153554652730654
312210;Rural;2018;25,0;0,020229125812777377
312230;FAR;2010;1272,0;0,014307522277321155
312230;FAR;2024;0,0;
312235;Oferta P̼blica;2010;30,0;0,007291218755258091
312235;Oferta P̼blica;2013;40,0;0,015472930108774699
312240;Rural;2014;5,0;0,002181734670443237
312245;Oferta P̼blica;2010;30,0;0,009267400137822873
312247;Oferta P̼blica;2010;30,0;0,013752247963609436
312247;Oferta P̼blica;2013;40,0;0,025541479362484677
312247;Rural;2018;8,0;0,005340724979991802
312280;Rural;2010;11,0;0,008073888311211695
312280;Rural;2014;27,0;0,03085281263782527
312330;Rural;2013;40,0;0,029404178488522052
312340;Rural;2014;8,0;0,005606726543091916
312352;Rural;2011;13,0;0,002104411169566977
312352;Rural;2012;23,0;0,00820771953865479
312352;Rural;2013;55,0;0,03796658422643584
312360;Rural;2012;30,0;0,002029577712530613
312360;Oferta P̼blica;2013;50,0;0,00374071181256939
312370;Oferta P̼blica;2010;30,0;0,005991151530047929
312380;Oferta P̼blica;2010;30,0;0,009917607567897467
312380;Oferta P̼blica;2012;32,0;0,006902263942573164
312380;Rural;2012;22,0;0,00474530646051905
312380;Rural;2013;8,0;0,00391147709727226
312380;Rural;2016;58,0;0,02519014200019395
312380;Entidades;2018;0,0;0,22192210813095256
312385;Rural;2012;19,0;0,013372747747747748
312390;Entidades;2016;95,0;0,03581285116132946
312390;Rural;2018;36,0;0,0059021202954895186
312400;Oferta P̼blica;2012;40,0;0,005002351105019359
312400;Rural;2012;100,0;0,012505877762548398
312400;Rural;2013;25,0;0,002706236901813395
312400;Rural;2014;18,0;0,0020102899587720194
312410;FAR;2011;356,0;0,051311891098358466
312420;Rural;2011;10,0;0,0005946740987714033
312420;Oferta P̼blica;2012;50,0;0,004852823566864144
312420;Rural;2012;78,0;0,007570404764308065
312420;Rural;2013;5,0;0,0005119693033983983
312420;Rural;2014;40,0;0,0035162828571957336
312420;Rural;2015;24,0;0,0016853600362697365
312430;Oferta P̼blica;2010;60,0;0,006438286342785095
312490;Oferta P̼blica;2011;30,0;0,00418702023726448
312490;Rural;2012;21,0;0,005188772484680767
312490;Rural;2013;34,0;0,00865897575665508
312510;FAR;2012;133,0;0,002903175432509342
312510;FAR;2013;144,0;0,002382722984094305
312540;Oferta P̼blica;2011;30,0;0,013986013986013986
312540;Oferta P̼blica;2012;40,0;0,03165859372526672
312560;Oferta P̼blica;2010;30,0;0,011786750483558994
312560;Oferta P̼blica;2012;30,0;0,018870772946859904
312570;Oferta P̼blica;2010;30,0;0,0020912200928716205
312595;Oferta P̼blica;2010;30,0;0,0070365358592692825
312595;Rural;2012;85,0;0,02683317970022603
312595;Oferta P̼blica;2013;40,0;0,011444397395255154
312610;FAR;2010;163,0;0,007026613253623238
312610;FAR;2011;468,0;0,023749111945600324
312610;FAR;2012;300,0;0,013350721575560854
312620;Oferta P̼blica;2010;30,0;0,0048525569242254575
312620;Entidades;2013;0,0;0,04784938503166682
312620;Oferta P̼blica;2013;40,0;0,006583538520283882
312620;Rural;2013;41,0;0,007196624883142191
312620;Rural;2014;12,0;0,0019203064833245072
312620;Rural;2016;20,0;0,003283183790955497
312630;Rural;2013;9,0;0,002612468553619262
312640;Rural;2018;5,0;0,008153174421696358
312650;Oferta P̼blica;2013;40,0;0,020470410022312747
312660;Oferta P̼blica;2010;30,0;0,013358909364938
312660;Oferta P̼blica;2013;40,0;0,03175207976122436
312670;Oferta P̼blica;2010;60,0;0,0063628410085103
312670;Rural;2013;47,0;0,004380471501590966
312670;Rural;2014;11,0;0,001004962301892599
312670;Rural;2018;50,0;0,004701198943192471
312675;Oferta P̼blica;2010;30,0;0,014899144254278728
312680;Rural;2012;49,0;0,03168240010345273
312690;Oferta P̼blica;2011;30,0;0,007530556681920871
312690;Oferta P̼blica;2012;15,0;0,006294480999060024
312700;Oferta P̼blica;2010;30,0;0,00048237178496113195
312700;Oferta P̼blica;2012;40,0;0,001189664669219687
312705;Rural;2013;0,0;0,050174468773595084
312707;Oferta P̼blica;2010;28,0;0,016957758809367476
312707;Oferta P̼blica;2013;10,0;0,007720576881504586
312710;FAR;2009;382,0;0,023211996523933087
312710;FAR;2011;353,0;0,018989135764665478
312710;Rural;2012;18,0;0,0004351589864514923
312710;FAR;2013;1117,0;0,05453418110035038
312710;Rural;2013;48,0;0,0011131417449310552
312710;FAR;2024;0,0;
312733;Oferta P̼blica;2012;40,0;0,03094633904809061
312735;Oferta P̼blica;2012;30,0;0,016641888743426453
312737;Oferta P̼blica;2013;40,0;0,03703429375601807
312750;Oferta P̼blica;2012;30,0;0,02141511050197019
312750;Rural;2012;40,0;0,02855348066929359
312760;Oferta P̼blica;2010;30,0;0,0041893590280687055
312770;FAR;2010;996,0;0,012134535244166213
312770;FAR;2011;96,0;0,0012631479974569175
312770;FAR;2012;916,0;0,012092479250823147
312770;FAR;2013;1949,0;0,028208664831857636
312770;FAR;2014;304,0;0,003928984792880266
312770;FAR;2017;480,0;0,00653147670995518
312770;FAR;2018;496,0;0,0065520249606394985
312770;FAR;2024;0,0;
312780;Oferta P̼blica;2010;20,0;0,0012688930859967888
312780;Oferta P̼blica;2012;40,0;0,0017021827088876066
312780;Rural;2016;24,0;0,002704033408684964
312790;Oferta P̼blica;2010;30,0;0,025994801039792043
312810;Rural;2011;21,0;0,003468666380364045
312810;Rural;2012;122,0;0,020979790614811044
312810;Rural;2013;318,0;0,05651271115101857
312810;Rural;2014;61,0;0,009758657224111972
312810;Rural;2016;21,0;0,0027760325947165355
312820;Rural;2012;98,0;0,043559427504667084
312820;Oferta P̼blica;2013;0,0;0,0016205963794676441
312820;Rural;2013;42,0;0,01915905053059526
312820;Entidades;2015;98,0;0,06427689243454517
312825;Rural;2015;0,0;0,006438922299670395
312840;Rural;2018;7,0;0,0019051256953231312
312860;Oferta P̼blica;2010;30,0;0,002088196868775567
312860;Oferta P̼blica;2013;30,0;0,0030326065860128096
312870;Rural;2013;39,0;0,0007189549247927224
312870;FAR;2014;180,0;0,0056515100137231504
312870;FAR;2017;279,0;0,010929820886744074
312880;Rural;2013;4,0;0,0013199180261436396
312880;FAR;2014;120,0;0,06320148196578403
312890;Oferta P̼blica;2011;30,0;0,004783632617015013
312900;Rural;2012;52,0;0,01667243789516884
312900;Rural;2013;66,0;0,02475423427691579
312900;Rural;2018;28,0;0,01087353946427152
312910;Rural;2012;30,0;0,009335324869305451
312910;Rural;2013;14,0;0,009884274166685173
312910;FAR;2018;93,0;0,050662308618613455
312920;Rural;2012;8,0;0,002946810078090467
312920;Rural;2013;18,0;0,007519678691312059
312930;Rural;2012;16,0;0,006890848952590959
312940;Oferta P̼blica;2012;40,0;0,023057412958266084
312940;Rural;2018;8,0;0,004112615930374134
312950;FAR;2012;176,0;0,01631653567723693
312950;FAR;2013;122,0;0,009468158700041614
312960;Oferta P̼blica;2012;40,0;0,018269178069678645
312960;Rural;2013;10,0;0,004927556277879595
312965;Oferta P̼blica;2013;40,0;0,030737075059937297
312970;Oferta P̼blica;2010;30,0;0,0008857074076933908
312970;Rural;2016;11,0;0,0005189781270418247
312990;Rural;2013;33,0;0,0253087914749334
313000;Oferta P̼blica;2010;27,0;0,014481990345339769
313010;FAR;2010;264,0;0,023963425449370294
313010;FAR;2013;112,0;0,006644027083536776
313030;Oferta P̼blica;2010;29,0;0,0017594869951975806
313050;Rural;2012;13,0;0,0025571422951335613
313050;Rural;2013;75,0;0,017348711122654372
313050;Rural;2014;33,0;0,006732331655917365
313055;Oferta P̼blica;2012;40,0;0,022470900184261382
313055;Rural;2013;16,0;0,01075928460195366
313065;Oferta P̼blica;2011;30,0;0,009077789674596154
313065;Oferta P̼blica;2013;25,0;0,012560794244141646
313065;Rural;2013;45,0;0,025774749788978656
313090;Rural;2012;17,0;0,0022917969845344145
313090;Rural;2013;35,0;0,004773458137131044
313100;Rural;2018;7,0;0,0021256570535587442
313110;Oferta P̼blica;2011;30,0;0,0073144657626737185
313110;Oferta P̼blica;2012;13,0;0,006055637332538337
313120;Rural;2010;6,0;0,0006175168959484031
313120;Rural;2012;22,0;0,003488121361255216
313120;Rural;2013;32,0;0,003916241088788075
313130;Entidades;2012;0,0;0,002564599706265761
313130;Entidades;2013;102,0;0,0006424492011112691
313130;Rural;2013;12,0;3,5901573003276806e-05
313130;Entidades;2014;160,0;0,0010506926362863268
313130;FAR;2018;240,0;0,005166498410775589
313140;Oferta P̼blica;2010;30,0;0,008711385110232527
313150;Rural;2012;17,0;0,00414962067585116
313150;Rural;2013;28,0;0,005494127204879996
313160;Oferta P̼blica;2010;30,0;0,004000205138725062
313160;Rural;2013;50,0;0,00777113065861014
313170;FAR;2012;128,0;0,0011963625487085817
313170;FAR;2013;48,0;0,00046545131080301177
313170;FAR;2018;400,0;0,005312819410627208
313180;Oferta P̼blica;2012;40,0;0,014272664992007307
313180;Rural;2012;31,0;0,011061315368805663
313180;Rural;2013;26,0;0,009978454080258551
313180;FNHIS;2024;0,0;
313190;FAR;2024;0,0;
313210;Oferta P̼blica;2012;40,0;0,007503845720931978
313220;FAR;2018;64,0;0,018590865304284023
313220;Rural;2018;21,0;0,0026087714582531184
313230;Oferta P̼blica;2012;40,0;0,01491179672238708
313240;FAR;2010;300,0;0,006362631954583459
313240;FAR;2011;270,0;0,006520586913670948
313240;FAR;2013;201,0;0,005029293977586445
313250;Oferta P̼blica;2011;60,0;0,0038006706600102144
313250;Oferta P̼blica;2012;16,0;0,0013690893844231855
313250;Rural;2018;40,0;0,002673754983973106
313270;Oferta P̼blica;2010;60,0;0,005993482088229051
313270;Oferta P̼blica;2012;50,0;0,006925169389643271
313290;Oferta P̼blica;2010;30,0;0,004037350669786124
313300;Oferta P̼blica;2011;30,0;0,0012613480900279114
313300;Rural;2013;6,0;0,0003130314441000895
313300;FNHIS;2024;0,0;
313320;Oferta P̼blica;2012;40,0;0,012352846713525132
313330;Oferta P̼blica;2010;60,0;0,006387055567383436
313330;Oferta P̼blica;2013;50,0;0,006226153830827929
313340;Oferta P̼blica;2010;30,0;0,001887778810408922
313340;Oferta P̼blica;2012;40,0;0,0034333585112957493
313340;Rural;2013;0,0;0,0021525426224198343
313340;Rural;2014;0,0;0,001423280826580525
313340;FAR;2018;74,0;0,011986184588704098
313375;Rural;2012;17,0;0,0006840539774922098
313380;FAR;2010;440,0;0,01174447442426773
313380;FAR;2024;0,0;
313390;Rural;2018;23,0;0,01575815854318168
313410;Rural;2012;12,0;0,005700062700689707
313420;FAR;2009;1328,0;0,03471695501454991
313420;FAR;2012;2218,0;0,05917346068106696
313420;FAR;2013;1394,0;0,038316199121260754
313420;FAR;2024;0,0;
313430;Oferta P̼blica;2013;15,0;0,008388323453752377
313440;Oferta P̼blica;2010;60,0;0,0006278498497084423
313440;FAR;2012;200,0;0,005123514852558073
313440;FAR;2013;250,0;0,008172757437631998
313440;FAR;2014;169,0;0,00639256422564017
313470;Oferta P̼blica;2010;30,0;0,0070174175903267594
313470;Oferta P̼blica;2013;40,0;0,012825774676790478
313480;Rural;2014;20,0;0,00632050306919344
313500;Rural;2013;9,0;0,004885714285714286
313505;Oferta P̼blica;2010;43,0;0,0039964696708739275
313505;Oferta P̼blica;2012;50,0;0,003998196013958502
313510;FAR;2010;476,0;0,03921231319180192
313510;FAR;2012;498,0;0,040037786666130684
313510;FAR;2013;420,0;0,034725667228891755
313520;FAR;2011;496,0;0,06772218611585955
313520;FAR;2012;300,0;0,035037125877612624
313520;Rural;2013;31,0;0,001734172121735546
313520;Rural;2018;40,0;0,001985863785422192
313530;FAR;2014;30,0;0,019380761407265207
313535;Oferta P̼blica;2013;40,0;0,019385856079404466
313545;Oferta P̼blica;2010;30,0;0,01466220534606564
313545;Oferta P̼blica;2012;20,0;0,015183261972002066
313550;Rural;2011;34,0;0,003913331223203752
313550;Rural;2016;41,0;0,008410600359888762
313560;Oferta P̼blica;2012;30,0;0,013344245961141556
313570;Rural;2018;13,0;0,004925769997784179
313580;Oferta P̼blica;2013;50,0;0,007919010693832041
313580;FNHIS;2024;0,0;
313600;Oferta P̼blica;2013;40,0;0,010903579645197519
313610;Oferta P̼blica;2013;0,0;0,00305449213977356
313620;FAR;2013;832,0;0,022827428180449423
313630;Oferta P̼blica;2011;50,0;0,0022950308685422407
313630;Rural;2014;223,0;0,005625530145684498
313630;Entidades;2015;150,0;0,007388058180533571
313630;FNHIS;2024;0,0;
313640;Oferta P̼blica;2010;30,0;0,013549193996664814
313640;Entidades;2018;0,0;0,3010249914902308
313650;Rural;2013;8,0;0,0031162841427881394
313652;FNHIS;2024;0,0;
313657;Rural;2014;23,0;0,023569810506634065
313670;FAR;2009;1842,0;0,009152081575639123
313670;FAR;2010;790,0;0,003389004457496407
313670;FAR;2012;898,0;0,004745821274851645
313670;FAR;2013;80,0;0,00039403155347567283
313670;Rural;2013;4,0;8,638393658873471e-06
313670;FAR;2024;0,0;
313680;Oferta P̼blica;2010;30,0;0,01540771175726928
313690;Rural;2013;16,0;0,004006713001607957
313690;Rural;2014;31,0;0,005966651584015992
313700;Rural;2013;12,0;0,003992155764112621
313710;Oferta P̼blica;2010;30,0;0,004868609949441358
313710;Rural;2013;62,0;0,01353359272081125
313710;Rural;2014;49,0;0,010378578435744225
313720;FAR;2024;0,0;
313730;Oferta P̼blica;2012;40,0;0,010359044481737004
313750;Oferta P̼blica;2011;30,0;0,0021965519766151695
313750;Rural;2013;30,0;0,00374082840754466
313753;Oferta P̼blica;2010;30,0;0,004172551033508795
313753;Oferta P̼blica;2013;37,0;0,005512449196076328
313760;FAR;2011;620,0;0,03221657120509485
313770;Rural;2012;35,0;0,004136959358511262
313770;Rural;2013;238,0;0,03217221038428946
313780;Oferta P̼blica;2011;30,0;0,0015647380267449838
313800;Rural;2012;28,0;0,012772557248426238
313810;Oferta P̼blica;2010;30,0;0,0049115295006611675
313820;FAR;2009;305,0;0,008812412532914154
313820;FAR;2011;400,0;0,012167048711996224
313820;FAR;2012;895,0;0,025529456353857446
313820;FAR;2024;0,0;
313830;Oferta P̼blica;2010;30,0;0,01707455890722823
313840;FAR;2010;357,0;0,024467685030751137
313840;FAR;2013;315,0;0,023383709349153424
313862;Rural;2014;44,0;0,006013753944427926
313865;Oferta P̼blica;2013;39,0;0,021999470689427023
313867;Rural;2010;48,0;0,012252972834989044
313867;Rural;2012;90,0;0,038829254823456325
313867;Rural;2013;29,0;0,053916997900042
313870;Rural;2012;14,0;0,00761399234249913
313880;Oferta P̼blica;2011;30,0;0,001389859018403159
313890;Rural;2013;0,0;0,008024636502456512
313900;Entidades;2010;95,0;0,00334272179672564
313900;Rural;2013;17,0;0,000634754685983123
313910;Rural;2013;9,0;0,002837295222503678
313920;Oferta P̼blica;2011;30,0;0,003602072577144388
313930;Oferta P̼blica;2010;60,0;0,009296560272699102
313930;Rural;2012;40,0;0,00775656787384718
313930;FNHIS;2024;0,0;
313940;Rural;2011;21,0;0,0003634689476362403
313940;FAR;2012;288,0;0,014013088798839755
313940;Rural;2012;33,0;0,000540425816239501
313940;Rural;2013;104,0;0,0018088579112817442
313950;Rural;2010;34,0;0,002262142381902861
313950;Rural;2011;31,0;0,0016031939761279245
313950;Rural;2012;78,0;0,006574932311914789
313950;Rural;2013;108,0;0,010081721557131393
313960;Rural;2012;11,0;0,0009851616739867165
313960;Oferta P̼blica;2013;50,0;0,004244107481173139
313990;Oferta P̼blica;2012;40,0;0,009430848304805017
314010;Oferta P̼blica;2013;30,0;0,022277007158344967
314020;Rural;2013;20,0;0,013355827358357936
314050;Oferta P̼blica;2011;30,0;0,0022304577585615265
314050;Oferta P̼blica;2013;39,0;0,004851702673013548
314053;Rural;2010;8,0;0,0012766296975983405
314053;Rural;2011;20,0;0,0041242895911179295
314053;Rural;2012;78,0;0,02448549077713181
314053;Rural;2013;98,0;0,056081749695335865
314055;Oferta P̼blica;2010;30,0;0,012444557899103354
314055;Oferta P̼blica;2012;40,0;0,02414933951556425
314070;FAR;2013;424,0;0,04895986925085715
314085;Oferta P̼blica;2011;30,0;0,004581390158234167
314090;Oferta P̼blica;2012;10,0;0,00109443196792001
314090;Rural;2012;26,0;0,0028455231165920264
314090;Rural;2013;0,0;0,001352769242299333
314100;Rural;2012;29,0;0,00903145437558393
314100;Oferta P̼blica;2013;40,0;0,011100996869518882
314100;Rural;2013;79,0;0,024993894451721763
314110;FAR;2009;208,0;0,015852203629648325
314120;Rural;2012;41,0;0,021452939575964336
314130;Rural;2011;6,0;0,0010397862661564012
314150;Rural;2012;5,0;0,003090387658227848
314150;Rural;2013;58,0;0,03578541738829234
314150;FNHIS;2024;0,0;
314160;Rural;2013;24,0;0,007634439806237025
314170;Oferta P̼blica;2012;0,0;0,004625774817281895
314180;Oferta P̼blica;2012;50,0;0,006950738724511641
314190;Oferta P̼blica;2012;40,0;0,02546019298826285
314200;Oferta P̼blica;2012;40,0;0,013942528895891136
314210;Rural;2012;10,0;0,0025184095739858364
314210;Oferta P̼blica;2013;20,0;0,005113415557055491
314250;Oferta P̼blica;2010;30,0;0,021166892808683852
314250;FNHIS;2024;0,0;
314270;Oferta P̼blica;2013;40,0;0,010165287575985525
314280;Oferta P̼blica;2010;30,0;0,0014694025183298546
314280;Oferta P̼blica;2012;40,0;0,002444366224725253
314280;Rural;2013;14,0;0,00093711467324291
314280;FAR;2017;390,0;0,04990931541220588
314290;Oferta P̼blica;2010;60,0;0,009606340184521785
314290;Rural;2012;50,0;0,00946761696293996
314290;Oferta P̼blica;2013;50,0;0,008572035961405265
314300;Rural;2012;30,0;0,004162688986079968
314300;Rural;2013;89,0;0,013748265545052468
314310;Oferta P̼blica;2010;60,0;0,001291294522759066
314315;Oferta P̼blica;2013;40,0;0,04417936823503424
314320;Oferta P̼blica;2010;60,0;0,004291269947700148
314320;FAR;2013;72,0;0,012879284108485869
314320;Rural;2013;11,0;0,0009815954762068771
314320;Rural;2014;21,0;0,001809694352994102
314330;FAR;2010;737,0;0,0058682129395551934
314330;FAR;2011;1497,0;0,01535112456253177
314330;Rural;2011;49,0;0,00013459152296808918
314330;FAR;2012;1298,0;0,012265409527682415
314330;FAR;2013;1053,0;0,011743766223144594
314340;FAR;2014;255,0;0,04518149393664191
314345;Oferta P̼blica;2010;30,0;0,01264714466387781
314345;Oferta P̼blica;2012;24,0;0,015279227889683975
314345;Rural;2018;68,0;0,03378562919487463
314350;Oferta P̼blica;2012;19,0;0,0033382059427093584
314360;Oferta P̼blica;2011;30,0;0,010410827260350764
314360;Oferta P̼blica;2013;38,0;0,01996763141854257
